id,insumo_medico_clave,forma_farmaceutica_id,presentacion_id,es_controlado,es_surfactante,concentracion,contenido,cantidad_x_envase,unidad_medida_id,indicaciones,via_administracion_id,dosis,created_at,updated_at,deleted_at
731,060.166.0301,NULL,103,0,0,NULL,NULL,1.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
732,060.167.6935,NULL,103,0,0,NULL,NULL,1.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
733,060.167.0920,NULL,103,0,0,NULL,NULL,1.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
734,060.623.0019,NULL,103,0,0,NULL,NULL,1.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
735,SC-0000141,NULL,1,0,0,NULL,NULL,NULL,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
736,060.167.2884,NULL,103,0,0,NULL,NULL,1.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
737,060.166.2836,NULL,103,0,0,NULL,NULL,1.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
738,060.167.6661,NULL,103,0,0,NULL,NULL,1.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
739,060.165.0849,NULL,103,0,0,NULL,NULL,1.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
740,060.167.0789,NULL,103,0,0,NULL,NULL,1.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
741,060.168.2453,NULL,103,0,0,NULL,NULL,1.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
742,060.168.0440,NULL,103,0,0,NULL,NULL,1.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
743,060.168.9375,NULL,103,0,0,NULL,NULL,1.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
744,060.166.2141,NULL,103,0,0,NULL,NULL,1.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
745,060.166.2158,NULL,103,0,0,NULL,NULL,1.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
746,060.168.4186,NULL,103,0,0,NULL,NULL,1.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
747,060.168.3394,NULL,103,0,0,NULL,NULL,1.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
748,060.167.3387,NULL,103,0,0,NULL,NULL,1.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
749,SC-0000051,NULL,103,0,0,NULL,NULL,1.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
750,SC-0000050,NULL,103,0,0,NULL,NULL,1.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
751,060.167.5010,NULL,103,0,0,NULL,NULL,1.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
752,060.167.6638,NULL,103,0,0,NULL,NULL,1.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
753,060.167.6646,NULL,103,0,0,NULL,NULL,1.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
754,060.168.6645,NULL,103,0,0,NULL,NULL,50.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
755,060.168.6660,NULL,103,0,0,NULL,NULL,50.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
756,060.168.6603,NULL,103,0,0,NULL,NULL,50.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
757,060.168.6629,NULL,103,0,0,NULL,NULL,50.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
758,060.166.0103,NULL,103,0,0,NULL,NULL,50.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
759,SC-0000048,NULL,103,0,0,NULL,NULL,1.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
760,SC-0000049,NULL,103,0,0,NULL,NULL,1.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
761,060.168.6686,NULL,103,0,0,NULL,NULL,50.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
762,060.166.4212,NULL,103,0,0,NULL,NULL,1.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
763,060.166.5204,NULL,103,0,0,NULL,NULL,1.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
764,060.166.4238,NULL,103,0,0,NULL,NULL,1.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
765,060.166.4253,NULL,103,0,0,NULL,NULL,1.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
766,060.166.4279,NULL,103,0,0,NULL,NULL,1.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
767,060.166.4287,NULL,103,0,0,NULL,NULL,1.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
768,SC-0000047,NULL,103,0,0,NULL,NULL,1.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
769,SC-0000164,NULL,103,0,0,NULL,NULL,1.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
770,SC-0000046,NULL,103,0,0,NULL,NULL,1.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
771,SC-0000163,NULL,103,0,0,NULL,NULL,1.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
772,060.166.1903,NULL,103,0,0,NULL,NULL,1.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
773,SC-0000045,NULL,103,0,0,NULL,NULL,1.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
774,060.166.1911,NULL,103,0,0,NULL,NULL,1.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
775,SC-0000142,NULL,103,0,0,NULL,NULL,1.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
776,060.189.0106,NULL,1,0,0,NULL,NULL,NULL,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
777,060.189.0015,NULL,1,0,0,NULL,NULL,NULL,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
778,060.189.0049,NULL,103,0,0,NULL,NULL,1.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
779,060.189.0056,NULL,103,0,0,NULL,NULL,1.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
780,060.189.0254,NULL,1,0,0,NULL,NULL,NULL,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
781,SC-0000143,NULL,1,0,0,NULL,NULL,NULL,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
782,SC-0000144,NULL,1,0,0,NULL,NULL,NULL,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
783,SC-0000044,NULL,102,0,0,NULL,NULL,12.00,69,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
784,060.203.0108,NULL,103,0,0,NULL,NULL,1.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
785,060.203.0397,NULL,103,0,0,NULL,NULL,12.00,28,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
786,060.203.0306,NULL,103,0,0,NULL,NULL,24.00,28,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
787,060.203.0363,NULL,103,0,0,NULL,NULL,6.00,28,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
788,060.203.0405,NULL,103,0,0,NULL,NULL,4.00,28,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
789,060.203.0298,NULL,103,0,0,NULL,NULL,1.00,28,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
790,060.203.0553,NULL,103,0,0,NULL,NULL,12.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
791,060.203.0561,NULL,103,0,0,NULL,NULL,6.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
792,060.203.0165,NULL,1,0,0,NULL,NULL,NULL,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
793,060.203.0207,NULL,110,0,0,NULL,NULL,1.00,28,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
794,130.258.0624,NULL,103,0,0,NULL,NULL,1.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
795,130.258.0608,NULL,103,0,0,NULL,NULL,1.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
796,130.258.0616,NULL,103,0,0,NULL,NULL,1.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
797,130.258.0632,NULL,103,0,0,NULL,NULL,1.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
798,060.219.0068,NULL,1,0,0,NULL,NULL,NULL,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
799,060.231.0104,NULL,103,0,0,NULL,NULL,6.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
800,SC-0000042,NULL,103,0,0,NULL,NULL,1.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
801,SC-0000043,NULL,103,0,0,NULL,NULL,1.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
802,060.233.0037,NULL,103,0,0,NULL,NULL,1.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
803,060.233.0235,NULL,103,0,0,NULL,NULL,1.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
804,060.233.0011,NULL,103,0,0,NULL,NULL,1.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
805,060.233.0052,NULL,103,0,0,NULL,NULL,1.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
806,060.345.0115,NULL,103,0,0,NULL,NULL,1.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
807,SC-0000145,NULL,1,0,0,NULL,NULL,NULL,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
808,060.621.0656,NULL,103,0,0,NULL,NULL,1.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
809,060.621.0524,NULL,103,0,0,NULL,NULL,150.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
810,060.066.0872,NULL,103,0,0,NULL,NULL,12.00,69,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
811,SC-0000041,NULL,103,0,0,NULL,NULL,1.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
812,SC-0000039,NULL,103,0,0,NULL,NULL,1.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
813,SC-0000040,NULL,109,0,0,NULL,NULL,50.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
814,SC-0000038,NULL,109,0,0,NULL,NULL,50.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
815,SC-0000037,NULL,109,0,0,NULL,NULL,50.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
816,060.345.2012,NULL,103,0,0,NULL,NULL,1.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
817,060.345.2194,NULL,103,0,0,NULL,NULL,1.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
818,060.345.2186,NULL,103,0,0,NULL,NULL,1.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
819,060.345.3085,NULL,103,0,0,NULL,NULL,1.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
820,060.345.2228,NULL,103,0,0,NULL,NULL,1.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
821,060.345.2202,NULL,103,0,0,NULL,NULL,1.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
822,060.345.2210,NULL,103,0,0,NULL,NULL,1.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
823,060.345.0503,NULL,103,0,0,NULL,NULL,1.00,50,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
824,531.784.0204,NULL,103,0,0,NULL,NULL,1.00,50,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
825,SC-0000147,NULL,103,0,0,NULL,NULL,1.00,50,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
826,SC-0000148,NULL,103,0,0,NULL,NULL,1.00,50,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
827,060.345.4067,NULL,103,0,0,NULL,NULL,1.00,50,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
828,060.345.2152,NULL,103,0,0,NULL,NULL,1.00,50,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
829,060.314.0062,NULL,103,0,0,NULL,NULL,1.00,50,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
830,060.314.0054,NULL,103,0,0,NULL,NULL,1.00,50,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
831,060.345.1865,NULL,103,0,0,NULL,NULL,1.00,50,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
832,060.345.1873,NULL,103,0,0,NULL,NULL,1.00,50,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
833,060.345.0149,NULL,103,0,0,NULL,NULL,1.00,50,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
834,SC-0000035,NULL,103,0,0,NULL,NULL,1.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
835,SC-0000036,NULL,103,0,0,NULL,NULL,1.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
836,060.345.0305,NULL,103,0,0,NULL,NULL,1.00,50,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
837,060.532.0175,NULL,103,0,0,NULL,NULL,1.00,50,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
838,060.345.1386,NULL,103,0,0,NULL,NULL,1.00,50,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
839,060.345.4257,NULL,103,0,0,NULL,NULL,1.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
840,060.345.4265,NULL,103,0,0,NULL,NULL,1.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
841,060.345.1394,NULL,103,0,0,NULL,NULL,1.00,50,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
842,060.532.0167,NULL,103,0,0,NULL,NULL,1.00,50,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
843,060.532.0084,NULL,103,0,0,NULL,NULL,1.00,50,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
844,060.345.1360,NULL,103,0,0,NULL,NULL,1.00,50,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
845,060.345.1378,NULL,103,0,0,NULL,NULL,1.00,50,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
846,SC-0000149,NULL,103,0,0,NULL,NULL,1.00,50,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
847,060.623.0852,NULL,103,0,0,NULL,NULL,1.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
848,060.354.0014,NULL,98,0,0,NULL,NULL,500.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
849,060.360.0032,NULL,103,0,0,NULL,NULL,1.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
850,SC-0000159,NULL,103,0,0,NULL,NULL,1.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
851,060.470.0112,NULL,103,0,0,NULL,NULL,1.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
852,060.910.0011,NULL,1,0,0,NULL,NULL,NULL,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
853,SC-0000034,NULL,103,0,0,NULL,NULL,1.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
854,060.436.0552,NULL,109,0,0,NULL,NULL,200.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
855,060.436.0057,NULL,109,0,0,NULL,NULL,200.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
856,060.436.0107,NULL,109,0,0,NULL,NULL,200.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
857,060.436.0677,NULL,109,0,0,NULL,NULL,200.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
858,SC-0000032,NULL,107,0,0,NULL,NULL,1.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
859,"070.591. 0040",NULL,103,0,0,NULL,NULL,1.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
860,060.596.0111,NULL,103,0,0,NULL,"Envase con 1 lt.",1.00,49,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
861,060.066.1011,NULL,103,0,0,NULL,NULL,1.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
862,060.440.0010,NULL,103,0,0,NULL,"ENVASE CON 1 k.",1.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
863,060.439.0039,NULL,109,0,0,NULL,NULL,100.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
864,060.439.0054,NULL,109,0,0,NULL,NULL,100.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
865,SC-0000158,NULL,103,0,0,NULL,NULL,1.00,65,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
866,060.456.0532,NULL,1,0,0,NULL,NULL,NULL,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
867,060.456.0524,NULL,1,0,0,NULL,NULL,NULL,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
868,060.456.0540,NULL,1,0,0,NULL,NULL,NULL,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
869,060.456.0359,NULL,103,0,0,NULL,NULL,1.00,65,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
870,060.456.0367,NULL,103,0,0,NULL,NULL,1.00,65,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
871,060.456.0300,NULL,103,0,0,NULL,NULL,1.00,65,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
872,060.456.0334,NULL,103,0,0,NULL,NULL,1.00,65,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
873,060.456.0318,NULL,103,0,0,NULL,NULL,1.00,65,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
874,060.456.0383,NULL,102,0,0,NULL,NULL,100.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
875,060.456.0409,NULL,102,0,0,NULL,NULL,100.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
876,060.456.0391,NULL,102,0,0,NULL,NULL,100.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
877,060.456.0045,NULL,102,0,0,NULL,NULL,100.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
878,060.456.0037,NULL,102,0,0,NULL,NULL,100.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
879,060.456.0623,NULL,103,0,0,NULL,NULL,1.00,65,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
880,060.456.0649,NULL,103,0,0,NULL,NULL,1.00,65,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
881,060.456.0631,NULL,103,0,0,NULL,NULL,1.00,65,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
882,060.461.0154,NULL,103,0,0,NULL,NULL,24.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
883,060.461.0162,NULL,103,0,0,NULL,NULL,24.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
884,060.461.0188,NULL,103,0,0,NULL,NULL,24.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
885,060.461.0147,NULL,103,0,0,NULL,NULL,24.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
886,060.833.0346,NULL,103,0,0,NULL,"Envase con jeringa de 2 ml.",1.00,49,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
887,060.203.0439,NULL,103,0,0,NULL,NULL,1.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
888,SC-0000031,NULL,103,0,0,NULL,NULL,1.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
889,060.483.0158,NULL,102,0,0,NULL,NULL,100.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
890,060.483.0174,NULL,102,0,0,NULL,NULL,100.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
891,060.483.0125,NULL,102,0,0,NULL,NULL,100.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
892,060.483.0117,NULL,102,0,0,NULL,NULL,100.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
893,060.483.0091,NULL,102,0,0,NULL,NULL,100.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
894,060.483.0141,NULL,102,0,0,NULL,NULL,100.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
895,060.483.0133,NULL,102,0,0,NULL,NULL,100.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
896,SC-0000029,NULL,102,0,0,NULL,NULL,50.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
897,SC-0000030,NULL,98,0,0,NULL,NULL,100.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
898,060.066.0658,NULL,103,0,0,NULL,NULL,1.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
899,060.066.0666,NULL,103,0,0,NULL,NULL,1.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
900,060.182.0194,NULL,102,0,0,NULL,NULL,1.00,51,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
901,060.182.0228,NULL,102,0,0,NULL,NULL,1.00,51,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
902,060.182.0178,NULL,102,0,0,NULL,NULL,1.00,51,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
903,060.182.0186,NULL,102,0,0,NULL,NULL,1.00,61,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
904,060.182.1440,NULL,103,0,0,NULL,NULL,1.00,49,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
905,SC-0000028,NULL,103,0,0,NULL,NULL,1.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
906,SC-0000027,NULL,103,0,0,NULL,NULL,1.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
907,060.066.0054,NULL,113,0,0,NULL,NULL,1.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
908,060.066.0070,NULL,103,0,0,NULL,NULL,1.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
909,60.543.0115,NULL,112,0,0,NULL,NULL,1.00,73,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
910,060.550.0677,NULL,103,0,0,NULL,NULL,1.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
911,060.550.0016,NULL,103,0,0,NULL,NULL,1.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
912,060.550.0735,NULL,103,0,0,NULL,NULL,1.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
913,060.550.0024,NULL,103,0,0,NULL,NULL,1.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
914,060.550.0354,NULL,103,0,0,NULL,NULL,1.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
915,060.550.2517,NULL,103,0,0,NULL,NULL,1.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
916,060.550.1279,NULL,103,0,0,NULL,NULL,1.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
917,060.550.2590,NULL,103,0,0,NULL,NULL,1.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
