clave,tipo,generico_id,es_causes,es_unidosis,tiene_fecha_caducidad,descontinuado,descripcion,created_at,updated_at,deleted_at
060.167.6935,MC,1689,0,0,0,0,"CANULA PARA TRAQUEOSTOMÍA, PEDIÁTRICA, DE CLORURO DE POLIVINILO, SIN GLOBO, RADIOPACA, CON CONECTOR INCLUIDO CON ENTRADA DE 15 MM, SIN ENDOCÁNULA, CON OBTURADOR Y CINTA DE FIJACIÓN. ESTÉRIL Y DESECHABLE. DIÁMETRO INTERNO:3.5 MM ± 0.15 MM EXTERNO: 5.3 MM ± 0.5 MM LONGITUD: 40 MM ± 5 MM. PIEZA","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
060.167.8089,MC,1689,0,0,0,0,"SONDA PARA ALIMENTACIÓN DE PLÁSTICO TRANSPARENTE, ESTÉRIL Y DESECHABLE CON UN ORIFICIO EN EL EXTREMO PROXIMAL Y OTRO EN LOS PRIMEROS 2 CM. TAMAÑO INFANTIL LONG. 38.5 CM.CALIBRE 8. PIEZA.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
060.167.8121,MC,1689,0,0,0,0,"SONDA PARA DRENAJE URINARIO DE PERMANENCIA PROLONGADA. DE ELASTÓMERO DE SILICÓN CON GLOBO DE AUTORRETENCIÓN DE 5 ML. ESTÉRIL Y DESECHABLE. TIPO: FOLEY DE DOS VÍAS. CALIBRE: 14 FR. PIEZA ","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
060.167.8139,MC,1689,0,0,0,0,"SONDA PARA DRENAJE URINARIO DE PERMANENCIA PROLONGADA. DE ELASTÓMERO DE SILICÓN CON GLOBO DE AUTORRETENCIÓN DE 5 ML. ESTÉRIL Y DESECHABLE. TIPO: FOLEY DE DOS VÍAS. CALIBRE: 16 FR. PIEZA ","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
060.167.8147,MC,1689,0,0,0,0,"SONDA PARA DRENAJE URINARIO DE PERMANENCIA PROLONGADA. DE ELASTÓMERO DE SILICÓN CON GLOBO DE AUTORRETENCIÓN DE 5 ML. ESTÉRIL Y DESECHABLE. TIPO: FOLEY DE DOS VÍAS. CALIBRE: 18 FR. PIEZA ","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
060.167.8154,MC,1689,0,0,0,0,"SONDA PARA DRENAJE URINARIO DE PERMANENCIA PROLONGADA. DE ELASTÓMERO DE SILICÓN CON GLOBO DE AUTORRETENCIÓN DE 5 ML. ESTÉRIL Y DESECHABLE. TIPO: FOLEY DE DOS VÍAS. CALIBRE: 20 FR. PIEZA. ","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
060.167.8220,MC,1689,0,0,0,0,"TUBO ENDOTRAQUEAL, SIN GLOBO DE ELASTOMETRO DE SOLICON TRANSPARENTE, GRADUADOS, CON MARCA RADIOPACA, ESTERILES Y DESECHABLES. CALIBRE 8 FR. DIAM. 2.0 PIEZA.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
060.167.8238,MC,1689,0,0,0,0,"TUBO ENDOTRAQUEAL, SIN GLOBO DE ELASTOMETRO DE SOLICON TRANSPARENTE, GRADUADOS, CON MARCA RADIOPACA, ESTERILES Y DESECHABLES. CALIBRE 10 FR. DIAM. 2.5 PIEZA.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
060.167.8725,MC,1689,0,0,0,0,"CÁNULA PARA TRAQUEOSTOMÍA, PEDIÁTRICA, DE CLORURO DE POLIVINILO, SIN GLOBO, RADIOPACA, CON CONECTOR INCLUIDO CON ENTRADA DE 15 MM, SIN ENDOCÁNULA, CON OBTURADOR Y CINTA DE FIJACIÓN. ESTÉRIL Y DESECHABLE. DIÁMETRO INTERNO: 5.0 MM ± 0.15 MM EXTERNO: 7.4 MM ± 0.5 MM LONGITUD: 45 MM ± 5 MM. PIEZA","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
060.168.0077,MC,1689,0,0,0,0,"SONDA PARA ASPIRAR SECRECIONES . DE PLASTICO, ESTERILES Y DESECHABLES, CON VALVULA DE CONTROL. TAMAÑO: ADULTO, LONGITUD: 55 CM, CALIBRE: 18 FR, DIAMETRO EXTERNO: 6.0 MM. PIEZA.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
060.168.0085,MC,1689,0,0,0,0,"SONDA PARA ASPIRAR SECRECIONES . DE PLASTICO, ESTERILES Y DESECHABLES, CON VALVULA DE CONTROL. TAMAÑO: INFANTIL, LONGITUD: 55 CM, CALIBRE: 10 FR, DIAMETRO EXTERNO: 3.3 MM. PIEZA.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
060.168.0440,MC,1689,0,0,0,0,"CATETER PARA CATETERISMO VENOSO CENTRAL, RADIOPACO, ESTERIL Y DESECHABLE DE POLIURETANO. LONGITUD 30.5 CM CALIBRE 18 G CON AGUJA DE 5.2 A 6.5 CM DE LARGO, DE PARED DELGADA CON MANDRIL Y ADAPTADOR PARA VENOCLISIS LUER LOCK. PIEZA","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
060.168.0945,MC,1689,0,0,0,0,"CANULA PARA TRAQUEOSTOMÍA, ADULTO, DE CLORURO DE POLIVINILO, CON BALÓN, CURVADA, CINTA DE FIJACIÓN, GLOBO DE BAJA PRESIÓN Y ALTO VOLUMEN, RADIOPACA, CON ENDOCÁNULA, PLACA DE RETENCIÓN DE LA ENDOCÁNULA Y GUÍA DE INSERCIÓN. ESTÉRIL Y DESECHABLE. DIÁMETRO INTERNO:7.0 MM ± 0.2 MM EXTERNO: 9.4 MM ± 0.6 MM LONGITUD: 70 MM ± 5 MM. PIEZA","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
060.168.1356,MC,1689,0,0,0,0,"TUBO ENDOTRAQUEAL DE PLASTICO GRADO MÉDICO CON MARCA RADIOPACA ESTÉRIL DESECHABLE CON GLOBO DE ALTO VOLUMEN Y BAJA PRESIÓN INCLUYE UNA VÁLVULA UN CONECTOR Y UNA ESCALA EN MM CON ORIFICIO TIPO MURPHY. DIAMETRO 5.0 MM CALIBRE 20 FR. PIEZA.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
060.168.1455,MC,1689,0,0,0,0,"TUBO ENDOTRAQUEAL, SIN GLOBO DE ELASTOMETRO DE SOLICON TRANSPARENTE, GRADUADOS, CON MARCA RADIOPACA, ESTERILES Y DESECHABLES. CALIBRE 12 FR. DIAM. 3.0 PIEZA.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
060.168.1752,MC,1689,0,0,0,0,"SONDA DE LATEX PUNTA REDONDA TIPO NELATON LONG. 40 CMS. CAL. 8 FR. PIEZA.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
060.168.2214,MC,1689,0,0,0,0,"TUBO ENDOTRAQUEAL DE PLASTICO GRADO MÉDICO CON MARCA RADIOPACA ESTÉRIL DESECHABLE CON GLOBO DE ALTO VOLUMEN Y BAJA PRESIÓN INCLUYE UNA VÁLVULA UN CONECTOR Y UNA ESCALA EN MM CON ORIFICIO TIPO MURPHY. DIAMETRO 5.5 MM CALIBRE 22 FR. PIEZA.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
060.168.2446,MC,1689,0,0,0,0,"TUBO ENDOTRAQUEAL DE PLASTICO GRADO MÉDICO CON MARCA RADIOPACA ESTÉRIL DESECHABLE CON GLOBO DE ALTO VOLUMEN Y BAJA PRESIÓN INCLUYE UNA VÁLVULA UN CONECTOR Y UNA ESCALA EN MM CON ORIFICIO TIPO MURPHY. DIAMETRO 6.0 MM CALIBRE 24 FR. PIEZA.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
060.168.2453,MC,1689,0,0,0,0,"CATETER PARA CATETERISMO VENOSO CENTRAL, RADIOPACO, ESTERIL Y DESECHABLE DE POLIURETANO, QUE PERMITA RETIRAR LA AGUJA Y EL MANDRIL UNA VEZ INSTALADO .LONG. 30.5 CM., CAL. 16 G, CON AGUJA DE 5.2 A 6.5 CM DE LARGO, DE PARED DELGADA, CALIBRE 14, CON MANDRIL Y ADAPTADOR PARA VENOCLISIS LUER LOCK. PIEZA","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
060.168.2495,MC,1689,0,0,0,0,"TUBO ENDOTRAQUEAL DE PLASTICO GRADO MÉDICO CON MARCA RADIOPACA ESTÉRIL DESECHABLE CON GLOBO DE ALTO VOLUMEN Y BAJA PRESIÓN INCLUYE UNA VÁLVULA UN CONECTOR Y UNA ESCALA EN MM CON ORIFICIO TIPO MURPHY. DIAMETRO 6.5 MM CALIBRE 26 FR. PIEZA.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
060.168.2511,MC,1689,0,0,0,0,"TUBO ENDOTRAQUEAL DE PLASTICO GRADO MÉDICO CON MARCA RADIOPACA ESTÉRIL DESECHABLE CON GLOBO DE ALTO VOLUMEN Y BAJA PRESIÓN INCLUYE UNA VÁLVULA UN CONECTOR Y UNA ESCALA EN MM CON ORIFICIO TIPO MURPHY. DIAMETRO 7.0 MM CALIBRE 28 FR. PIEZA.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
060.168.2529,MC,1689,0,0,0,0,"TUBO ENDOTRAQUEAL DE PLASTICO GRADO MÉDICO CON MARCA RADIOPACA ESTÉRIL DESECHABLE CON GLOBO DE ALTO VOLUMEN Y BAJA PRESIÓN INCLUYE UNA VÁLVULA UN CONECTOR Y UNA ESCALA EN MM CON ORIFICIO TIPO MURPHY. DIAMETRO 7.5 MM CALIBRE 30 FR. PIEZA.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
060.168.2537,MC,1689,0,0,0,0,"TUBO ENDOTRAQUEAL DE PLASTICO GRADO MÉDICO CON MARCA RADIOPACA ESTÉRIL DESECHABLE CON GLOBO DE ALTO VOLUMEN Y BAJA PRESIÓN INCLUYE UNA VÁLVULA UN CONECTOR Y UNA ESCALA EN MM CON ORIFICIO TIPO MURPHY. DIAMETRO 8.0 MM CALIBRE 32 FR. PIEZA.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
060.168.2552,MC,1689,0,0,0,0,"TUBO ENDOTRAQUEAL DE PLASTICO GRADO MÉDICO CON MARCA RADIOPACA ESTÉRIL DESECHABLE CON GLOBO DE ALTO VOLUMEN Y BAJA PRESIÓN INCLUYE UNA VÁLVULA UN CONECTOR Y UNA ESCALA EN MM CON ORIFICIO TIPO MURPHY. DIAMETRO 8.5 MM CALIBRE 34 FR. PIEZA.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
060.168.2560,MC,1689,0,0,0,0,"TUBO ENDOTRAQUEAL DE PLASTICO GRADO MÉDICO CON MARCA RADIOPACA ESTÉRIL DESECHABLE CON GLOBO DE ALTO VOLUMEN Y BAJA PRESIÓN INCLUYE UNA VÁLVULA UN CONECTOR Y UNA ESCALA EN MM CON ORIFICIO TIPO MURPHY. DIAMETRO 9.0 MM CALIBRE 36 FR. PIEZA.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
060.168.2578,MC,1689,0,0,0,0,"TUBO ENDOTRAQUEAL DE PLASTICO GRADO MÉDICO CON MARCA RADIOPACA ESTÉRIL DESECHABLE CON GLOBO DE ALTO VOLUMEN Y BAJA PRESIÓN INCLUYE UNA VÁLVULA UN CONECTOR Y UNA ESCALA EN MM CON ORIFICIO TIPO MURPHY. DIAMETRO 9.5 MM CALIBRE 38 FR. PIEZA.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
060.168.2594,MC,1689,0,0,0,0,"TUBO ENDOTRAQUEAL DE PLASTICO GRADO MÉDICO CON MARCA RADIOPACA ESTÉRIL DESECHABLE CON GLOBO DE ALTO VOLUMEN Y BAJA PRESIÓN INCLUYE UNA VÁLVULA UN CONECTOR Y UNA ESCALA EN MM CON ORIFICIO TIPO MURPHY. DIAMETRO 10.0 MM CALIBRE 40 FR. PIEZA.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
060.168.3311,MC,1689,0,0,0,0,"SONDA PARA DRENAJE URINARIO, DE LÁTEX, ESTÉRIL Y DESECHABLE, CON GLOBO DE AUTORRETENCIÓN DE 3 ML. CON VÁLVULA PARA JERINGA, MODELO FOLEY (DE DOS VIAS) CAL. 8 FR. PIEZA.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
060.168.3394,MC,1689,0,0,0,0,"CATETER PARA DIALISIS PERITONEAL. DE INSTALACION SUBCUTANEA, BLANDO, DE SILICON CON UN COJINETE DE POLIESTER,. CON CONECTOR Y TAPON LUER LOCK. SEGURO CON BANDA RADIOPACA. TIPO TENCKHOFF. LONGITUD 40 A 43 CM. ADULTO. PIEZA.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
060.168.4186,MC,1689,0,0,0,0,"CATETER PARA DIALISIS PERITONEAL. DE INSTALACION SUBCUTANEA, BLANDO, DE SILICON CON UN COJINETE DE POLIESTER,. CON CONECTOR Y TAPON LUER LOCK. SEGURO CON BANDA RADIOPACA. TIPO TENCKHOFF. LONG. 30 A 37 CM. INFANTIL. PIEZA.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
060.168.4277,MC,1689,0,0,0,0,"SONDA GASTROINTESTINAL DESE DESECHABLE Y CON MARCA OPACA A LOS RAYOS ""X"" MODELO LEVIN. LEVIN CAL.12 FR. PIEZA.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
060.168.4418,MC,1689,0,0,0,0,"SONDA GASTROINTESTINAL DESE DESECHABLE Y CON MARCA OPACA A LOS RAYOS ""X"" MODELO LEVIN. LEVIN CAL.18 FR. PIEZA.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
060.168.5340,MC,1689,0,0,0,0,"TUBO ENDOTRAQUEAL, SIN GLOBO DE ELASTOMETRO DE SOLICON TRANSPARENTE, GRADUADOS, CON MARCA RADIOPACA, ESTERILES Y DESECHABLES. CALIBRE 14 FR. DIAM. 3.5 PIEZA.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
060.168.5365,MC,1689,0,0,0,0,"TUBO ENDOTRAQUEAL, SIN GLOBO DE ELASTOMETRO DE SOLICON TRANSPARENTE, GRADUADOS, CON MARCA RADIOPACA, ESTERILES Y DESECHABLES. CALIBRE 16 FR. DIAM. 4.0 PIEZA.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
060.168.5381,MC,1689,0,0,0,0,"TUBO ENDOTRAQUEAL, SIN GLOBO DE ELASTOMETRO DE SOLICON TRANSPARENTE, GRADUADOS, CON MARCA RADIOPACA, ESTERILES Y DESECHABLES. CALIBRE 18 FR. DIAM. 4.5 PIEZA.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
060.168.5399,MC,1689,0,0,0,0,"TUBO ENDOTRAQUEAL, SIN GLOBO DE ELASTOMETRO DE SOLICON TRANSPARENTE, GRADUADOS, CON MARCA RADIOPACA, ESTERILES Y DESECHABLES. CALIBRE 20 FR. DIAM. 5.0 PIEZA.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
060.168.5407,MC,1689,0,0,0,0,"TUBO ENDOTRAQUEAL, SIN GLOBO DE ELASTOMETRO DE SOLICON TRANSPARENTE, GRADUADOS, CON MARCA RADIOPACA, ESTERILES Y DESECHABLES. CALIBRE 22 FR. DIAM. 5.5 PIEZA.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
060.168.5456,MC,1689,0,0,0,0,"TUBO ENDOTRAQUEAL SIN GLOBO. DE ELASTÓMERO DE SILICÓN TRANSPARENTE GRADUADOS CON MARCA RADIOPACA ESTÉRILES Y DESECHABLES. CALIBRE 26FR. PIEZA. ","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
060.168.6413,MC,1689,0,0,0,0,"SONDA URETRAL PARA IRRIGACION CONTINUA. DE LATEX, CON GLOBO DE 30 ML. Y VALVULA. MODELO FOLEY-OWEN DE TRES VIAS. CALIBRE 18 FR. PIEZA.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
060.168.6439,MC,1689,0,0,0,0,"SONDA URETRAL PARA IRRIGACION CONTINUA. DE LATEX, CON GLOBO DE 30 ML. Y VALVULA. MODELO FOLEY-OWEN DE TRES VIAS. CALIBRE 20 FR. PIEZA.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
060.168.6454,MC,1689,0,0,0,0,"SONDA URETRAL PARA IRRIGACION CONTINUA. DE LATEX, CON GLOBO DE 30 ML. Y VALVULA. MODELO FOLEY-OWEN DE TRES VIAS. CALIBRE 22 FR. PIEZA.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
060.168.6512,MC,1689,0,0,0,0,"SONDA URETRAL PARA IRRIGACION CONTINUA. DE LATEX, CON GLOBO DE 30 ML. Y VALVULA. MODELO FOLEY-OWEN DE TRES VIAS. CALIBRE 24 FR. PIEZA.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
060.168.6595,MC,1689,0,0,0,0,"SONDA DE LATEX PUNTA REDONDA TIPO NELATON LONG. 40 CMS. CAL. 10 FR. PIEZA.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
060.168.6603,MC,1689,0,1,0,0,"CATÉTER PARA VENOCLISIS DE POLITETRAFLUOROETILENO O POLIURETANO, RADIOPACO, CON AGUJA LONG. 46 - 52 MM. CAL. 14 G. ENVASE CON 50 PZAS.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
060.168.6611,MC,1689,0,0,0,0,"SONDA DE LATEX PUNTA REDONDA TIPO NELATON LONG. 40 CMS. CAL. 12 FR. PIEZA.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
060.168.6629,MC,1689,0,1,0,0,"CATÉTER PARA VENOCLISIS DE POLITETRAFLUOROETILENO O POLIURETANO, RADIOPACO, CON AGUJA LONG. 46 - 52 MM. CAL. 16 G. ENVASE CON 50 PZAS.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
060.168.6637,MC,1689,0,0,0,0,"SONDA DE LATEX PUNTA REDONDA TIPO NELATON LONG. 40 CMS. CAL. 14 FR. PIEZA.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
060.168.6645,MC,1689,0,1,0,0,"CATÉTER PARA VENOCLISIS DE POLITETRAFLUOROETILENO O POLIURETANO, RADIOPACO, CON AGUJA LONG. 28 - 34 MM. CAL. 18 G. ENVASE CON 50 PZAS.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
060.168.6652,MC,1689,0,0,0,0,"SONDA DE LATEX PUNTA REDONDA TIPO NELATON LONG. 40 CMS. CAL. 16 FR. PIEZA.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
060.168.6660,MC,1689,0,1,0,0,"CATÉTER PARA VENOCLISIS DE POLITETRAFLUOROETILENO O POLIURETANO, RADIOPACO, CON AGUJA LONG. 28 - 34 MM. CAL. 20 G. ENVASE CON 50 PZAS.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
060.168.6678,MC,1689,0,0,0,0,"SONDA DE LATEX PUNTA REDONDA TIPO NELATON LONG. 40 CMS. CAL. 18 FR. PIEZA.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
060.168.6686,MC,1689,0,1,0,0,"CATETER PARA VENOCLISIS. DE POLITETRAFLUORETILENO O POLIURETANO RADIOPACO CON AGUJA. LONGITUD 23-27 MM. CALIBRE 22 G. ENVASE CON 50 PIEZAS. ","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
060.168.8138,MC,1689,0,0,0,0,"CANULA PARA TRAQUEOSTOMÍA, ADULTO, DE CLORURO DE POLIVINILO, CON BALÓN, CURVADA, CINTA DE FIJACIÓN, GLOBO DE BAJA PRESIÓN Y ALTO VOLUMEN, RADIOPACA, CON ENDOCÁNULA, PLACA DE RETENCIÓN DE LA ENDOCÁNULA Y GUÍA DE INSERCIÓN. ESTÉRIL Y DESECHABLE. DIÁMETRO DIÁMETRO INTERNO: EXTERNO: LONGITUD: 8.0 MM ± 0.2 MM 11.3 MM ± 0.5 MM 74 MM ± 5 MM. PIEZA","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
060.168.8146,MC,1689,0,0,0,0,"CANULA PARA TRAQUEOSTOMÍA, ADULTO, DE CLORURO DE POLIVINILO, CON BALÓN, CURVADA, CINTA DE FIJACIÓN, GLOBO DE BAJA PRESIÓN Y ALTO VOLUMEN, RADIOPACA, CON ENDOCÁNULA, PLACA DE RETENCIÓN DE LA ENDOCÁNULA Y GUÍA DE INSERCIÓN. ESTÉRIL Y DESECHABLE. DIÁMETRO DIÁMETRO INTERNO: EXTERNO: LONGITUD: 9.0 MM ± 0.2 MM 11.4 MM ± 1.2 MM 80 MM ± 5 MM. PIEZA","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
060.168.8161,MC,1689,0,0,0,0,"CANULA PARA TRAQUEOSTOMÍA, ADULTO, DE CLORURO DE POLIVINILO, CON BALÓN, CURVADA, CINTA DE FIJACIÓN, GLOBO DE BAJA PRESIÓN Y ALTO VOLUMEN, RADIOPACA, CON ENDOCÁNULA, PLACA DE RETENCIÓN DE LA ENDOCÁNULA Y GUÍA DE INSERCIÓN. ESTÉRIL Y DESECHABLE. DIÁMETRO INTERNO:10 .0 MM ± 0.2 MM EXTERNO: 13.0 MM ± 1.0 MM LONGITUD: 84 MM ± 5 MM. PIEZA. ","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
060.168.8211,MC,1689,0,0,0,0,"CANULA PARA TRAQUEOSTOMÍA, ADULTO, DE CLORURO DE POLIVINILO, SIN GLOBO, RADIO PACO, CON ENDOCÁNULA. PLACA DE RETENCIÓN CON ANILLO ROSCADO PARA LA FIJACIÓN DE LA ENDOCÁNULA Y GUÍA DE INSERCIÓN. ESTÉRIL Y DESECHABLE. DIÁMETRO INTERNO: 6.0 MM ± 0.2 MM EXTERNO: 8.5 MM ± 0.5 MM LONGITUD: 64 MM ± 5 MM. PIEZA","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
060.168.8237,MC,1689,0,0,0,0,"CANULA PARA TRAQUEOSTOMÍA, ADULTO, DE CLORURO DE POLIVINILO, SIN GLOBO, RADIO PACO, CON ENDOCÁNULA. PLACA DE RETENCIÓN CON ANILLO ROSCADO PARA LA FIJACIÓN DE LA ENDOCÁNULA Y GUÍA DE INSERCIÓN. ESTÉRIL Y DESECHABLE. DIÁMETRO INTERNO: :7.0 MM ± 0.2 MM EXTERNO:9.6 MM ± 0.5 MM LONGITUD 70 MM ± 5 MM. PIEZA","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
060.168.8245,MC,1689,0,0,0,0,"CANULA PARA TRAQUEOSTOMIA ADULTO DE PVC SIN GLOBO, RADIOPACO, CON ENDOCANULA. PLACA DE RETENCION CON ANILLO ROSCADO PARA LA FIJACION DE LA ENDOCANULA Y GUIA DE INSERCION. ESTERIL Y DESECHABLE. DIAMETRO INTERNO 8.0 MM ± 0.2 MM DIAMETRO EXTERNO 11.3 MM ± 0. PIEZA","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
060.168.8302,MC,1689,0,0,0,0,"SONDA DE LATEX PUNTA REDONDA TIPO NELATON LONG. 40 CMS. CAL. 20 FR. PIEZA.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
060.168.8310,MC,1689,0,0,0,0,"SONDA DE LATEX PUNTA REDONDA TIPO NELATON LONG. 40 CMS. CAL. 22 FR. PIEZA.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
060.168.8328,MC,1689,0,0,0,0,"SONDA DE LATEX PUNTA REDONDA TIPO NELATON LONG. 40 CMS. CAL. 24 FR. PIEZA.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
060.168.9243,MC,1689,0,0,0,0,"SONDA PARA ALIMENTACIÓN DE PLÁSTICO TRANSPARENTE, ESTÉRIL Y DESECHABLE CON UN ORIFICIO EN EL EXTREMO PROXIMAL Y OTRO EN LOS PRIMEROS 2 CM. TAMAÑO PREMATURO. LONG. 38.5 CM. CALIBRE 5. PIEZA.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
060.168.9268,MC,1689,0,0,0,0,"SONDA PARA ALIMENTACIÓN DE PLÁSTICO TRANSPARENTE, ESTÉRIL Y DESECHABLE CON UN ORIFICIO EN EL EXTREMO PROXIMAL Y OTRO EN LOS PRIMEROS 2 CM. TAMAÑO ADULTO LONG. 125.0 CM. CALIBRE 16. PIEZA.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
060.168.9375,MC,1689,0,0,0,0,"CATETER PARA DIALISIS PERITONEAL DE PLASTICO RIGIDO, ESTERIL Y DESECHABLE CON ORIFICIOS LATERALES, ESTILETE METALICO Y TUBO DE CONEXION ADULTO. PIEZA.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
060.168.9417,MC,1689,0,0,0,0,"SONDA PARA DRENAJE EN FORMA DE T. DE LATEX. MODELO :KEHR. CALIBRE 12 FR. PIEZA.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
060.168.9425,MC,1689,0,0,0,0,"SONDA PARA DRENAJE EN FORMA DE T. DE LATEX. MODELO :KEHR. CALIBRE 14 FR. PIEZA.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
060.168.9433,MC,1689,0,0,0,0,"SONDA PARA DRENAJE EN FORMA DE T. DE LATEX. MODELO :KEHR. CALIBRE 16 FR. PIEZA.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
060.168.9441,MC,1689,0,0,0,0,"SONDA PARA DRENAJE EN FORMA DE T. DE LATEX. MODELO :KEHR. CALIBRE 18 FR. PIEZA.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
060.168.9482,MC,1689,0,0,0,0,"SONDA PARA DRENAJE URINARIO. DE LÁTEX CON GLOBO DE AUTORRETENCIÓN DE 3 ML CON VÁLVULA PARA JERINGA. ESTÉRIL Y DESECHABLE. TIPO: FOLEY DE DOS VÍAS. CALIBRE: 10 FR. PIEZA ","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
060.168.9599,MC,1689,0,0,0,0,"SONDA PARA DRENAJE URINARIO, DE LATEX, ESTERIL Y DESECHABLE, CON GLOBO DE AUTORRETENCION DE 5 ML. CON VALVULA PARA JERINGA. MODELO FOLEY (DE DOS VIAS) CAL. 8 FR. PIEZA.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
060.168.9607,MC,1689,0,0,0,0,"SONDA PARA DRENAJE URINARIO, DE LATEX, ESTERIL Y DESECHABLE, CON GLOBO DE AUTORRETENCION DE 5 ML. CON VALVULA PARA JERINGA. MODELO FOLEY(DE DOS VIAS) CAL. 10 FR. PIEZA.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
060.168.9615,MC,1689,0,0,0,0,"SONDA PARA DRENAJE URINARIO, DE LÁTEX, ESTÉRIL Y DESECHABLE, CON GLOBO DE AUTORRETENCIÓN DE 5 ML. CON VÁLVULA PARA JERINGA, MODELO FOLEY (DE DOS VIAS) CAL.12 FR. PIEZA.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
060.168.9623,MC,1689,0,0,0,0,"SONDA PARA DRENAJE URINARIO, DE LÁTEX, ESTÉRIL Y DESECHABLE, CON GLOBO DE AUTORRETENCIÓN DE 5 ML. CON VÁLVULA PARA JERINGA, MODELO FOLEY (DE DOS VIAS) CAL.14 FR. PIEZA.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
